village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot
32.08.25.2007,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.25,CILEBAK,CILIMUSARI,45585,,,,45585,45585,45585,45585,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.25.2007;open_data_jabar:32.08.25.2007;kodepos_dev:32.08.25.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2826;open_data_jabar:20486;kodepos_dev:2826,2026-08-11
32.08.27.2001,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,KALIMANGGIS KULON,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2001;open_data_jabar:32.08.27.2001;kodepos_dev:32.08.27.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2835;open_data_jabar:20496;kodepos_dev:2835,2026-08-11
32.08.27.2002,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,KERTAWINANGUN,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2002;open_data_jabar:32.08.27.2002;kodepos_dev:32.08.27.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2836;open_data_jabar:20497;kodepos_dev:2836,2026-08-11
32.08.27.2003,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,CIPANCUR,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2003;open_data_jabar:32.08.27.2003;kodepos_dev:32.08.27.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2837;open_data_jabar:20498;kodepos_dev:2837,2026-08-11
32.08.27.2004,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,KERTAWANA,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2004;open_data_jabar:32.08.27.2004;kodepos_dev:32.08.27.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2838;open_data_jabar:20499;kodepos_dev:2838,2026-08-11
32.08.27.2005,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,WANASARAYA,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2005;open_data_jabar:32.08.27.2005;kodepos_dev:32.08.27.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2839;open_data_jabar:20500;kodepos_dev:2839,2026-08-11
32.08.27.2006,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.27,KALIMANGGIS,KALIMANGGIS WETAN,45594,,,,45594,45594,45594,45594,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.27.2006;open_data_jabar:32.08.27.2006;kodepos_dev:32.08.27.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2840;open_data_jabar:20501;kodepos_dev:2840,2026-08-11
32.08.28.2001,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,CIMARA,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2001;open_data_jabar:32.08.28.2001;kodepos_dev:32.08.28.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2841;open_data_jabar:20502;kodepos_dev:2841,2026-08-11
32.08.28.2002,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,SUMURWIRU,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2002;open_data_jabar:32.08.28.2002;kodepos_dev:32.08.28.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2842;open_data_jabar:20504;kodepos_dev:2842,2026-08-11
32.08.28.2003,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,CIBEUREUM,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2003;open_data_jabar:32.08.28.2003;kodepos_dev:32.08.28.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2843;open_data_jabar:20505;kodepos_dev:2843,2026-08-11
32.08.28.2004,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,TARIKOLOT,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2004;open_data_jabar:32.08.28.2004;kodepos_dev:32.08.28.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2844;open_data_jabar:20506;kodepos_dev:2844,2026-08-11
32.08.28.2005,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,RANDUSARI,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2005;open_data_jabar:32.08.28.2005;kodepos_dev:32.08.28.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2845;open_data_jabar:20507;kodepos_dev:2845,2026-08-11
32.08.28.2007,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.28,CIBEUREUM,KAWUNGSARI,45588,,,,45588,45588,45588,45588,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.28.2007;open_data_jabar:32.08.28.2007;kodepos_dev:32.08.28.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2847;open_data_jabar:20509;kodepos_dev:2847,2026-08-11
32.08.29.2001,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,KARANGKANCANA,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2001;open_data_jabar:32.08.29.2001;kodepos_dev:32.08.29.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2849;open_data_jabar:20511;kodepos_dev:2849,2026-08-11
32.08.29.2002,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,KADUAGUNG,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2002;open_data_jabar:32.08.29.2002;kodepos_dev:32.08.29.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2850;open_data_jabar:20512;kodepos_dev:2850,2026-08-11
32.08.29.2003,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,SEGONG,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2003;open_data_jabar:32.08.29.2003;kodepos_dev:32.08.29.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2851;open_data_jabar:20513;kodepos_dev:2851,2026-08-11
32.08.29.2004,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,TANJUNGKERTA,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2004;open_data_jabar:32.08.29.2004;kodepos_dev:32.08.29.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2852;open_data_jabar:20515;kodepos_dev:2852,2026-08-11
32.08.29.2005,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,SUKASARI,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2005;open_data_jabar:32.08.29.2005;kodepos_dev:32.08.29.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2853;open_data_jabar:20516;kodepos_dev:2853,2026-08-11
32.08.29.2006,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,MARGACINA,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2006;open_data_jabar:32.08.29.2006;kodepos_dev:32.08.29.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2854;open_data_jabar:20517;kodepos_dev:2854,2026-08-11
32.08.29.2007,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,JABRANTI,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2007;open_data_jabar:32.08.29.2007;kodepos_dev:32.08.29.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2855;open_data_jabar:20518;kodepos_dev:2855,2026-08-11
32.08.29.2008,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,SIMPAYJAYA,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2008;open_data_jabar:32.08.29.2008;kodepos_dev:32.08.29.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2856;open_data_jabar:20519;kodepos_dev:2856,2026-08-11
32.08.29.2009,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.29,KARANG KANCANA,CIHANJARO,45584,,,,45584,45584,45584,45584,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.29.2009;open_data_jabar:32.08.29.2009;kodepos_dev:32.08.29.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2857;open_data_jabar:20520;kodepos_dev:2857,2026-08-11
32.08.30.2001,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,GARAHAJI,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2001;open_data_jabar:32.08.30.2001;kodepos_dev:32.08.30.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2858;open_data_jabar:20521;kodepos_dev:2858,2026-08-11
32.08.30.2002,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,GALAHERANG,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2002;open_data_jabar:32.08.30.2002;kodepos_dev:32.08.30.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2859;open_data_jabar:20522;kodepos_dev:2859,2026-08-11
32.08.30.2003,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,CIPAKEM,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2003;open_data_jabar:32.08.30.2003;kodepos_dev:32.08.30.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2860;open_data_jabar:20523;kodepos_dev:2860,2026-08-11
32.08.30.2004,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,MALEBER,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2004;open_data_jabar:32.08.30.2004;kodepos_dev:32.08.30.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2861;open_data_jabar:20524;kodepos_dev:2861,2026-08-11
32.08.30.2005,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,PARAKAN,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2005;open_data_jabar:32.08.30.2005;kodepos_dev:32.08.30.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2862;open_data_jabar:20526;kodepos_dev:2862,2026-08-11
32.08.30.2008,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,DUKUHTENGAH,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2008;open_data_jabar:32.08.30.2008;kodepos_dev:32.08.30.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2865;open_data_jabar:20529;kodepos_dev:2865,2026-08-11
32.08.30.2009,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,KARANGTENGAH,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2009;open_data_jabar:32.08.30.2009;kodepos_dev:32.08.30.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2866;open_data_jabar:20530;kodepos_dev:2866,2026-08-11
32.08.30.2010,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,MEKARSARI,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2010;open_data_jabar:32.08.30.2010;kodepos_dev:32.08.30.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2867;open_data_jabar:20531;kodepos_dev:2867,2026-08-11
32.08.30.2011,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,PADAMULYA,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2011;open_data_jabar:32.08.30.2011;kodepos_dev:32.08.30.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2868;open_data_jabar:20532;kodepos_dev:2868,2026-08-11
32.08.30.2012,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,CIKAHURIPAN,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2012;open_data_jabar:32.08.30.2012;kodepos_dev:32.08.30.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2869;open_data_jabar:20533;kodepos_dev:2869,2026-08-11
32.08.30.2013,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,KUTAMANDARAKAN,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2013;open_data_jabar:32.08.30.2013;kodepos_dev:32.08.30.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2870;open_data_jabar:20534;kodepos_dev:2870,2026-08-11
32.08.30.2015,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,GIRIWARINGIN,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2015;open_data_jabar:32.08.30.2015;kodepos_dev:32.08.30.2015,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2872;open_data_jabar:20537;kodepos_dev:2872,2026-08-11
32.08.30.2016,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.30,MALEBER,BUNIASIH,45575,,,,45575,45575,45575,45575,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.30.2016;open_data_jabar:32.08.30.2016;kodepos_dev:32.08.30.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2873;open_data_jabar:20538;kodepos_dev:2873,2026-08-11
32.08.31.2001,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,SINDANGSARI,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2001;open_data_jabar:32.08.31.2001;kodepos_dev:32.08.31.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2874;open_data_jabar:20539;kodepos_dev:2874,2026-08-11
32.08.31.2002,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,KADUAGUNG,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2002;open_data_jabar:32.08.31.2002;kodepos_dev:32.08.31.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2875;open_data_jabar:20540;kodepos_dev:2875,2026-08-11
32.08.31.2003,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,KERTAUNGARAN,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2003;open_data_jabar:32.08.31.2003;kodepos_dev:32.08.31.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2876;open_data_jabar:20541;kodepos_dev:2876,2026-08-11
32.08.31.2004,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,SINDANGAGUNG,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2004;open_data_jabar:32.08.31.2004;kodepos_dev:32.08.31.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2877;open_data_jabar:20542;kodepos_dev:2877,2026-08-11
32.08.31.2005,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,BALONG,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2005;open_data_jabar:32.08.31.2005;kodepos_dev:32.08.31.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2878;open_data_jabar:20543;kodepos_dev:2878,2026-08-11
32.08.31.2006,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,KERTAYASA,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2006;open_data_jabar:32.08.31.2006;kodepos_dev:32.08.31.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2879;open_data_jabar:20544;kodepos_dev:2879,2026-08-11
32.08.31.2007,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,KERTAWANGUNAN,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2007;open_data_jabar:32.08.31.2007;kodepos_dev:32.08.31.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2880;open_data_jabar:20545;kodepos_dev:2880,2026-08-11
32.08.31.2008,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,BABAKANREUMA,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2008;open_data_jabar:32.08.31.2008;kodepos_dev:32.08.31.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2881;open_data_jabar:20546;kodepos_dev:2881,2026-08-11
32.08.31.2009,32,JAWA BARAT,32.08,KAB. KUNINGAN,32.08.31,SINDANG AGUNG,TIRTAWANGUNAN,45573,,,,45573,45573,45573,45573,verified_consensus,high,no,All three source values are the same valid five-digit postal code.,no,,diskominfo:32.08.31.2009;open_data_jabar:32.08.31.2009;kodepos_dev:32.08.31.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2882;open_data_jabar:20548;kodepos_dev:2882,2026-08-11
